Gas_Date,System Demand,GPG,Total Demand
02/08/2012,"1,034.017",5.477,"1,039.494"
03/08/2012,834.654,0.024,834.678
04/08/2012,732.650,0.031,732.681
05/08/2012,805.122,0.013,805.135
06/08/2012,984.969,11.324,996.293
07/08/2012,878.021,1.093,879.114
08/08/2012,"1,042.107",0.008,"1,042.115"
09/08/2012,"1,089.551",0.028,"1,089.579"
10/08/2012,926.410,5.645,932.055
11/08/2012,817.750,0.027,817.777
12/08/2012,813.873,0.005,813.878
13/08/2012,863.495,0.571,864.066
14/08/2012,938.216,2.254,940.470
15/08/2012,936.174,3.767,939.941
16/08/2012,901.996,1.266,903.262
17/08/2012,952.150,0.393,952.543
18/08/2012,901.076,0.013,901.089
19/08/2012,831.497,0.009,831.506
20/08/2012,886.809,0.008,886.817
21/08/2012,809.040,0.013,809.053
22/08/2012,632.001,0.055,632.056
23/08/2012,748.238,0.011,748.249
24/08/2012,976.052,0.010,976.062
25/08/2012,843.327,0.003,843.330
26/08/2012,787.774,0.001,787.775
27/08/2012,861.142,0.009,861.151
28/08/2012,729.900,0.009,729.909
29/08/2012,652.388,0.022,652.410
30/08/2012,928.980,0.045,929.025
31/08/2012,891.453,0.003,891.456
01/09/2012,759.808,0.001,759.809
02/09/2012,649.642,0.018,649.660
03/09/2012,603.286,0.025,603.311
04/09/2012,479.229,0.043,479.272
05/09/2012,584.539,0.030,584.569
06/09/2012,632.237,0.047,632.284
07/09/2012,866.480,0.010,866.490
08/09/2012,744.186,0.018,744.204
09/09/2012,609.693,0.043,609.736
10/09/2012,676.784,0.001,676.785
11/09/2012,592.454,3.819,596.273
12/09/2012,579.308,0.009,579.317
13/09/2012,820.232,0.024,820.256
14/09/2012,798.474,0.023,798.497
15/09/2012,664.998,0.006,665.004
16/09/2012,638.154,0.010,638.164
17/09/2012,671.614,0.119,671.733
18/09/2012,730.084,0.003,730.087
19/09/2012,613.385,0.009,613.394
20/09/2012,506.858,0.024,506.882
21/09/2012,573.316,0.022,573.338
22/09/2012,440.170,0.041,440.211
23/09/2012,537.641,0.064,537.705
24/09/2012,761.037,0.001,761.038
25/09/2012,663.836,0.076,663.912
26/09/2012,534.734,0.094,534.828
27/09/2012,404.912,0.117,405.029
28/09/2012,661.412,0.058,661.470
29/09/2012,819.065,0.008,819.073
30/09/2012,685.883,0.018,685.901
01/10/2012,618.012,0.614,618.626
02/10/2012,518.580,2.396,520.976
03/10/2012,425.779,1.793,427.572
04/10/2012,400.423,0.057,400.480
05/10/2012,475.858,0.054,475.912
06/10/2012,731.737,0.019,731.756
07/10/2012,663.227,0.019,663.246
08/10/2012,708.559,0.087,708.646
09/10/2012,637.314,0.035,637.349
10/10/2012,695.779,0.817,696.596
11/10/2012,881.317,1.318,882.635
12/10/2012,784.578,0.534,785.112
13/10/2012,598.993,0.028,599.021
14/10/2012,428.744,0.084,428.828
15/10/2012,429.510,0.048,429.558
16/10/2012,586.649,0.035,586.684
17/10/2012,620.915,0.216,621.131
18/10/2012,485.064,0.126,485.190
19/10/2012,405.181,0.147,405.328
20/10/2012,366.841,0.096,366.937
21/10/2012,492.585,0.057,492.642
22/10/2012,532.729,0.032,532.761
23/10/2012,463.995,4.046,468.041
24/10/2012,400.803,0.171,400.974
25/10/2012,469.750,0.137,469.887
26/10/2012,616.540,0.327,616.867
27/10/2012,590.565,0.076,590.641
28/10/2012,458.258,0.080,458.338
29/10/2012,436.671,0.075,436.746
30/10/2012,370.397,3.585,373.982
31/10/2012,363.892,0.070,363.962
01/11/2012,539.926,0.566,540.492
02/11/2012,548.084,0.040,548.124
03/11/2012,378.147,0.030,378.177
04/11/2012,305.062,0.005,305.067
05/11/2012,308.896,0.006,308.902
06/11/2012,326.901,0.017,326.918
07/11/2012,398.731,0.122,398.853
08/11/2012,393.019,0.368,393.387
09/11/2012,479.256,0.024,479.280
10/11/2012,410.108,0.033,410.141
11/11/2012,332.782,0.031,332.813
12/11/2012,393.937,3.408,397.345
13/11/2012,435.194,4.501,439.695
14/11/2012,428.746,0.743,429.489
15/11/2012,457.258,0.149,457.407
16/11/2012,462.929,0.155,463.084
17/11/2012,413.395,0.072,413.467
18/11/2012,431.593,0.115,431.708
19/11/2012,407.129,1.144,408.273
20/11/2012,366.564,1.653,368.217
21/11/2012,396.455,2.692,399.147
22/11/2012,410.429,1.281,411.710
23/11/2012,362.724,1.174,363.898
24/11/2012,285.502,0.071,285.573
25/11/2012,310.001,0.024,310.025
26/11/2012,376.845,0.110,376.955
27/11/2012,377.869,5.495,383.364
28/11/2012,359.554,8.093,367.647
29/11/2012,323.484,32.454,355.938
30/11/2012,323.276,29.585,352.861
01/12/2012,300.462,0.018,300.480
02/12/2012,328.111,0.018,328.129
03/12/2012,393.915,1.267,395.182
04/12/2012,479.054,6.887,485.941
05/12/2012,498.244,1.539,499.783
06/12/2012,416.469,0.225,416.694
07/12/2012,342.674,0.031,342.705
08/12/2012,292.452,0.000,292.452
09/12/2012,336.867,0.024,336.891
10/12/2012,382.808,1.777,384.585
11/12/2012,381.595,2.348,383.943
12/12/2012,346.821,9.347,356.168
13/12/2012,348.785,17.782,366.567
14/12/2012,341.711,14.489,356.200
15/12/2012,294.354,0.016,294.370
16/12/2012,325.880,0.507,326.387
17/12/2012,376.202,1.580,377.782
18/12/2012,350.836,20.095,370.931
19/12/2012,338.503,0.073,338.576
20/12/2012,349.576,9.901,359.477
21/12/2012,315.473,0.026,315.499
22/12/2012,264.210,0.001,264.211
23/12/2012,226.346,0.013,226.359
24/12/2012,243.906,0.000,243.906
25/12/2012,237.179,0.002,237.181
26/12/2012,232.193,0.000,232.193
27/12/2012,275.777,0.000,275.777
28/12/2012,295.270,0.010,295.280
29/12/2012,276.728,0.000,276.728
30/12/2012,265.716,0.000,265.716
31/12/2012,258.554,0.000,258.554
01/01/2013,238.333,0.000,238.333
02/01/2013,287.542,0.001,287.543
03/01/2013,268.318,0.000,268.318
04/01/2013,253.408,50.930,304.338
05/01/2013,252.482,0.032,252.514
06/01/2013,259.856,0.006,259.862
07/01/2013,287.983,0.006,287.989
08/01/2013,316.270,6.951,323.221
09/01/2013,344.415,0.541,344.956
10/01/2013,314.610,2.476,317.086
11/01/2013,302.546,0.262,302.808
12/01/2013,281.461,0.013,281.474
13/01/2013,313.999,0.004,314.003
14/01/2013,362.032,0.093,362.125
15/01/2013,342.515,0.070,342.585
16/01/2013,329.275,0.054,329.329
17/01/2013,299.753,20.829,320.582
18/01/2013,328.348,13.848,342.196
19/01/2013,299.366,0.001,299.367
20/01/2013,289.661,0.000,289.661
21/01/2013,338.774,0.032,338.806
22/01/2013,342.154,0.042,342.196
23/01/2013,351.750,0.086,351.836
24/01/2013,327.104,8.689,335.793
25/01/2013,330.325,0.314,330.639
26/01/2013,298.811,0.020,298.831
27/01/2013,281.136,0.000,281.136
28/01/2013,303.577,0.005,303.582
29/01/2013,381.756,0.035,381.791
30/01/2013,355.456,0.564,356.020
31/01/2013,367.291,0.044,367.335
01/02/2013,394.631,0.055,394.686
02/02/2013,325.143,0.029,325.172
03/02/2013,308.533,0.014,308.547
04/02/2013,362.149,0.011,362.160
05/02/2013,348.355,0.021,348.376
06/02/2013,329.915,13.788,343.703
07/02/2013,327.857,5.254,333.111
08/02/2013,327.058,0.017,327.075
09/02/2013,292.714,0.004,292.718
10/02/2013,307.223,0.001,307.224
11/02/2013,352.903,5.972,358.875
12/02/2013,351.970,0.018,351.988
13/02/2013,329.218,1.415,330.633
14/02/2013,322.091,52.439,374.530
15/02/2013,303.972,58.172,362.144
16/02/2013,273.033,14.320,287.353
17/02/2013,275.172,0.000,275.172
18/02/2013,314.232,61.951,376.183
19/02/2013,354.548,0.286,354.834
20/02/2013,343.282,0.038,343.320
21/02/2013,328.026,0.020,328.046
22/02/2013,308.983,4.215,313.198
23/02/2013,272.050,4.861,276.911
24/02/2013,273.484,5.531,279.015
25/02/2013,325.505,58.100,383.605
26/02/2013,334.580,55.890,390.470
27/02/2013,344.603,23.734,368.337
28/02/2013,382.023,0.086,382.109
01/03/2013,349.663,1.347,351.010
02/03/2013,300.175,0.010,300.185
03/03/2013,292.428,0.029,292.457
04/03/2013,329.562,0.036,329.598
05/03/2013,323.358,50.585,373.943
06/03/2013,327.854,47.694,375.548
07/03/2013,322.361,69.999,392.360
08/03/2013,300.313,53.843,354.156
09/03/2013,256.178,0.632,256.810
10/03/2013,247.356,0.002,247.358
11/03/2013,277.490,29.608,307.098
12/03/2013,309.635,62.598,372.233
13/03/2013,338.625,0.152,338.777
14/03/2013,346.346,0.039,346.385
15/03/2013,337.302,0.068,337.370
16/03/2013,330.586,0.010,330.596
17/03/2013,403.713,0.088,403.801
18/03/2013,413.530,0.059,413.589
19/03/2013,384.265,1.205,385.470
20/03/2013,349.425,0.046,349.471
21/03/2013,360.119,0.019,360.138
22/03/2013,371.982,0.102,372.084
23/03/2013,311.848,0.062,311.910
24/03/2013,313.048,0.012,313.060
25/03/2013,362.099,0.424,362.523
26/03/2013,340.932,0.064,340.996
27/03/2013,331.045,27.713,358.758
28/03/2013,373.762,0.015,373.777
29/03/2013,355.381,0.036,355.417
30/03/2013,307.431,0.037,307.468
31/03/2013,340.085,0.013,340.098
01/04/2013,382.205,0.022,382.227
02/04/2013,428.114,37.186,465.300
03/04/2013,497.700,69.139,566.839
04/04/2013,452.726,49.625,502.351
05/04/2013,395.870,56.550,452.420
06/04/2013,314.839,0.014,314.853
07/04/2013,302.167,1.337,303.504
08/04/2013,366.398,76.611,443.009
09/04/2013,390.147,32.475,422.622
10/04/2013,389.363,11.864,401.227
11/04/2013,435.856,9.550,445.406
12/04/2013,359.071,16.068,375.139
13/04/2013,295.796,0.039,295.835
14/04/2013,311.898,0.062,311.960
15/04/2013,499.316,54.091,553.407
16/04/2013,505.298,2.941,508.239
17/04/2013,538.585,2.515,541.100
18/04/2013,629.616,7.006,636.622
19/04/2013,640.274,3.367,643.641
20/04/2013,554.403,0.066,554.469
21/04/2013,483.892,0.035,483.927
22/04/2013,591.782,1.275,593.057
23/04/2013,537.721,2.297,540.018
24/04/2013,523.635,2.211,525.846
25/04/2013,434.983,0.076,435.059
26/04/2013,402.755,0.094,402.849
27/04/2013,328.483,0.053,328.536
28/04/2013,375.436,0.020,375.456
29/04/2013,554.450,0.937,555.387
30/04/2013,628.026,2.206,630.232
01/05/2013,755.198,0.059,755.257
02/05/2013,703.849,0.041,703.890
03/05/2013,599.499,0.027,599.526
04/05/2013,609.892,8.934,618.826
05/05/2013,649.462,7.794,657.256
06/05/2013,710.015,24.396,734.411
07/05/2013,637.960,3.672,641.632
08/05/2013,515.618,0.099,515.717
09/05/2013,428.404,2.464,430.868
10/05/2013,424.079,3.123,427.202
11/05/2013,366.805,0.086,366.891
12/05/2013,386.160,0.106,386.266
13/05/2013,665.272,8.410,673.682
14/05/2013,861.470,9.363,870.833
15/05/2013,825.799,7.248,833.047
16/05/2013,842.332,21.939,864.271
17/05/2013,758.201,0.219,758.420
18/05/2013,739.227,0.030,739.257
19/05/2013,673.818,0.032,673.850
20/05/2013,819.956,0.037,819.993
21/05/2013,799.848,4.157,804.005
22/05/2013,893.137,54.533,947.670
23/05/2013,810.995,12.000,822.995
24/05/2013,804.082,6.648,810.730
25/05/2013,632.162,0.094,632.256
26/05/2013,656.158,7.892,664.050
27/05/2013,780.882,68.039,848.921
28/05/2013,779.608,14.673,794.281
29/05/2013,699.707,1.218,700.925
30/05/2013,681.682,0.164,681.846
31/05/2013,565.446,0.069,565.515
01/06/2013,591.143,0.420,591.563
02/06/2013,666.120,0.059,666.179
03/06/2013,761.653,5.149,766.802
04/06/2013,729.912,4.594,734.506
05/06/2013,774.993,0.865,775.858
06/06/2013,699.028,0.304,699.332
07/06/2013,812.211,0.077,812.288
08/06/2013,792.357,0.052,792.409
09/06/2013,811.722,0.043,811.765
10/06/2013,780.295,0.046,780.341
11/06/2013,796.338,3.137,799.475
12/06/2013,865.170,0.088,865.258
13/06/2013,866.331,0.087,866.418
14/06/2013,867.783,0.089,867.872
15/06/2013,827.237,0.093,827.330
16/06/2013,810.771,0.078,810.849
17/06/2013,959.473,17.405,976.878
18/06/2013,891.031,49.805,940.836
19/06/2013,986.561,9.361,995.922
20/06/2013,"1,038.638",57.976,"1,096.614"
21/06/2013,"1,016.264",122.629,"1,138.893"
22/06/2013,977.968,92.502,"1,070.470"
23/06/2013,969.653,82.916,"1,052.569"
24/06/2013,"1,080.288",85.291,"1,165.579"
25/06/2013,922.268,101.437,"1,023.705"
26/06/2013,957.418,52.749,"1,010.167"
27/06/2013,905.249,55.792,961.041
28/06/2013,851.144,35.945,887.089
29/06/2013,883.572,5.814,889.386
30/06/2013,709.444,1.832,711.276
01/07/2013,751.748,0.124,751.872
02/07/2013,693.067,1.091,694.158
03/07/2013,782.584,1.057,783.641
04/07/2013,881.052,0.176,881.228
05/07/2013,933.459,0.089,933.548
06/07/2013,813.495,0.078,813.573
07/07/2013,876.991,0.097,877.088
08/07/2013,985.066,16.174,"1,001.240"
09/07/2013,"1,027.111",10.877,"1,037.988"
10/07/2013,"1,018.523",4.754,"1,023.277"
11/07/2013,996.495,5.476,"1,001.971"
12/07/2013,837.132,1.316,838.448
13/07/2013,774.106,0.082,774.188
14/07/2013,704.825,0.120,704.945
15/07/2013,666.385,1.091,667.476
16/07/2013,693.822,0.934,694.756
17/07/2013,699.018,1.015,700.033
18/07/2013,562.655,0.100,562.755
19/07/2013,678.962,2.860,681.822
20/07/2013,999.688,0.585,"1,000.273"
21/07/2013,"1,006.860",11.912,"1,018.772"
22/07/2013,"1,007.419",1.732,"1,009.151"
23/07/2013,946.749,1.453,948.202
24/07/2013,886.993,0.042,887.035
25/07/2013,"1,017.222",0.943,"1,018.165"
26/07/2013,875.350,18.200,893.550
27/07/2013,784.450,0.055,784.505
28/07/2013,717.553,0.049,717.602
29/07/2013,646.027,0.062,646.089
30/07/2013,790.017,2.482,792.499
31/07/2013,869.856,3.090,872.946
01/08/2013,869.690,0.042,869.732
02/08/2013,"1,004.048",0.138,"1,004.186"
03/08/2013,964.809,0.026,964.835
04/08/2013,839.591,0.018,839.609
05/08/2013,836.433,0.312,836.745
06/08/2013,840.858,0.987,841.845
07/08/2013,953.097,0.149,953.246
08/08/2013,881.570,0.039,881.609
09/08/2013,"1,042.744",0.033,"1,042.777"
10/08/2013,695.030,0.026,695.056
11/08/2013,688.401,0.015,688.416
12/08/2013,888.374,0.023,888.397
13/08/2013,808.208,0.024,808.232
14/08/2013,942.521,0.191,942.712
15/08/2013,823.287,2.569,825.856
16/08/2013,763.341,0.038,763.379
17/08/2013,752.219,0.030,752.249
18/08/2013,746.949,0.047,746.996
19/08/2013,"1,034.410",0.845,"1,035.255"
20/08/2013,"1,047.045",15.579,"1,062.624"
21/08/2013,923.755,0.039,923.794
22/08/2013,851.137,4.794,855.931
23/08/2013,844.704,0.598,845.302
24/08/2013,672.416,0.032,672.448
25/08/2013,619.450,0.015,619.465
26/08/2013,623.310,0.030,623.340
27/08/2013,570.494,0.031,570.525
28/08/2013,510.276,0.039,510.315
29/08/2013,512.466,0.977,513.443
30/08/2013,537.963,0.021,537.984
31/08/2013,410.307,0.022,410.329
01/09/2013,364.505,0.021,364.526
02/09/2013,428.766,11.773,440.539
03/09/2013,424.484,0.307,424.791
04/09/2013,391.270,0.014,391.284
05/09/2013,468.333,0.009,468.342
06/09/2013,623.019,0.018,623.037
07/09/2013,564.242,0.065,564.307
08/09/2013,516.379,0.053,516.432
09/09/2013,472.268,0.040,472.308
10/09/2013,609.170,1.938,611.108
11/09/2013,651.162,3.582,654.744
12/09/2013,785.931,0.087,786.018
13/09/2013,794.717,2.113,796.830
14/09/2013,526.003,0.029,526.032
15/09/2013,407.018,0.010,407.028
16/09/2013,633.598,9.498,643.096
17/09/2013,527.560,0.101,527.661
18/09/2013,624.604,1.184,625.788
19/09/2013,703.766,14.692,718.458
20/09/2013,705.034,0.025,705.059
21/09/2013,533.986,0.015,534.001
22/09/2013,436.925,0.014,436.939
23/09/2013,436.180,0.090,436.270
24/09/2013,395.873,0.086,395.959
25/09/2013,386.434,0.025,386.459
26/09/2013,665.300,0.069,665.369
27/09/2013,533.854,0.078,533.932
28/09/2013,615.415,0.060,615.475
29/09/2013,427.374,0.012,427.386
30/09/2013,429.459,0.014,429.473
01/10/2013,600.436,1.540,601.976
02/10/2013,732.902,0.140,733.042
03/10/2013,729.351,0.040,729.391
04/10/2013,525.302,10.777,536.079
05/10/2013,390.966,0.006,390.972
06/10/2013,444.770,0.019,444.789
07/10/2013,536.405,1.513,537.918
08/10/2013,459.828,8.790,468.618
09/10/2013,387.696,0.032,387.728
10/10/2013,510.588,0.057,510.645
11/10/2013,478.116,0.022,478.138
12/10/2013,350.096,0.006,350.102
13/10/2013,609.961,0.015,609.976
14/10/2013,738.014,1.124,739.138
15/10/2013,543.564,0.192,543.756
16/10/2013,435.048,0.060,435.108
17/10/2013,668.057,0.073,668.130
18/10/2013,491.269,0.029,491.298
19/10/2013,333.875,0.004,333.879
20/10/2013,305.638,0.000,305.638
21/10/2013,456.379,0.026,456.405
22/10/2013,540.028,0.025,540.053
23/10/2013,640.640,0.077,640.717
24/10/2013,776.372,0.068,776.440
25/10/2013,717.918,0.028,717.946
26/10/2013,569.276,0.014,569.290
27/10/2013,508.856,0.005,508.861
28/10/2013,545.516,1.482,546.998
29/10/2013,586.468,0.015,586.483
30/10/2013,535.584,0.015,535.599
31/10/2013,521.023,0.019,521.042
01/11/2013,417.387,0.021,417.408
02/11/2013,319.506,0.011,319.517
03/11/2013,474.771,0.007,474.778
04/11/2013,522.847,0.026,522.873
05/11/2013,374.977,0.222,375.199
06/11/2013,342.232,10.289,352.521
07/11/2013,359.223,0.366,359.589
08/11/2013,466.826,0.012,466.838
09/11/2013,533.244,0.002,533.246
10/11/2013,497.300,0.008,497.308
11/11/2013,582.652,0.035,582.687
12/11/2013,671.568,0.925,672.493
13/11/2013,751.919,0.967,752.886
14/11/2013,611.433,0.023,611.456
15/11/2013,531.304,0.017,531.321
16/11/2013,438.544,0.017,438.561
17/11/2013,377.175,0.002,377.177
18/11/2013,369.737,0.882,370.619
19/11/2013,346.322,0.806,347.128
20/11/2013,443.784,0.847,444.631
21/11/2013,399.621,0.013,399.634
22/11/2013,387.930,0.233,388.163
23/11/2013,391.659,0.006,391.665
24/11/2013,421.733,0.021,421.754
25/11/2013,412.450,0.900,413.350
26/11/2013,366.405,0.007,366.412
27/11/2013,329.734,0.005,329.739
28/11/2013,395.357,0.038,395.395
29/11/2013,458.595,0.020,458.615
30/11/2013,361.345,0.003,361.348
01/12/2013,295.081,0.001,295.082
02/12/2013,327.166,14.157,341.323
03/12/2013,337.308,0.004,337.312
04/12/2013,420.608,0.002,420.610
05/12/2013,651.142,0.010,651.152
06/12/2013,480.472,0.014,480.486
07/12/2013,316.987,0.003,316.990
08/12/2013,293.127,0.006,293.133
09/12/2013,417.603,0.781,418.384
10/12/2013,429.434,0.021,429.455
11/12/2013,426.758,0.016,426.774
12/12/2013,389.756,0.019,389.775
13/12/2013,366.194,0.008,366.202
14/12/2013,342.027,0.003,342.030
15/12/2013,326.899,0.004,326.903
16/12/2013,367.988,0.011,367.999
17/12/2013,366.524,0.006,366.530
18/12/2013,344.970,10.200,355.170
19/12/2013,304.193,69.820,374.013
20/12/2013,307.689,11.112,318.801
21/12/2013,289.568,0.001,289.569
22/12/2013,270.552,0.001,270.553
23/12/2013,343.962,1.939,345.901
24/12/2013,278.904,0.004,278.908
25/12/2013,204.788,0.000,204.788
26/12/2013,210.775,0.000,210.775
27/12/2013,264.855,0.340,265.195
28/12/2013,244.750,0.000,244.750
29/12/2013,264.414,0.000,264.414
30/12/2013,289.985,0.031,290.016
31/12/2013,268.780,0.000,268.780
01/01/2014,253.594,0.001,253.595
02/01/2014,291.477,0.009,291.486
03/01/2014,298.144,0.000,298.144
04/01/2014,292.977,0.000,292.977
05/01/2014,290.684,0.000,290.684
06/01/2014,382.621,0.002,382.623
07/01/2014,374.847,0.403,375.250
08/01/2014,323.098,0.014,323.112
09/01/2014,295.844,0.000,295.844
10/01/2014,279.725,4.693,284.418
11/01/2014,266.763,0.000,266.763
12/01/2014,269.600,1.395,270.995
13/01/2014,297.342,23.487,320.829
14/01/2014,277.427,161.366,438.793
15/01/2014,280.775,217.119,497.894
16/01/2014,275.259,186.854,462.113
17/01/2014,267.024,114.039,381.063
18/01/2014,256.211,0.001,256.212
19/01/2014,269.081,0.000,269.081
20/01/2014,323.256,0.001,323.257
21/01/2014,333.296,0.047,333.343
22/01/2014,337.352,0.021,337.373
23/01/2014,314.373,9.837,324.210
24/01/2014,322.706,0.025,322.731
25/01/2014,296.873,0.000,296.873
26/01/2014,259.270,0.000,259.270
27/01/2014,263.115,37.330,300.445
28/01/2014,302.805,101.400,404.205
29/01/2014,335.479,0.030,335.509
30/01/2014,312.642,8.648,321.290
31/01/2014,300.191,1.595,301.786
01/02/2014,247.066,3.798,250.864
02/02/2014,247.429,108.484,355.913
03/02/2014,324.831,23.310,348.141
04/02/2014,343.637,0.014,343.651
05/02/2014,329.116,0.008,329.124
06/02/2014,308.904,15.897,324.801
07/02/2014,300.050,86.166,386.216
08/02/2014,252.018,61.905,313.923
09/02/2014,255.805,0.000,255.805
10/02/2014,324.167,0.001,324.168
11/02/2014,325.632,0.032,325.664
12/02/2014,323.474,4.753,328.227
13/02/2014,317.375,0.036,317.411
14/02/2014,300.580,0.023,300.603
15/02/2014,263.794,0.000,263.794
16/02/2014,277.379,2.516,279.895
17/02/2014,326.000,49.286,375.286
18/02/2014,314.513,59.519,374.032
19/02/2014,343.047,25.291,368.338
20/02/2014,378.272,0.083,378.355
21/02/2014,372.917,0.404,373.321
22/02/2014,318.068,0.000,318.068
23/02/2014,283.327,0.000,283.327
24/02/2014,335.345,0.013,335.358
25/02/2014,322.723,0.024,322.747
26/02/2014,348.335,0.006,348.341
27/02/2014,365.269,0.031,365.300
28/02/2014,329.351,0.010,329.361
01/03/2014,271.420,0.000,271.420
02/03/2014,282.529,0.003,282.532
