Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,Metlink_Stop_ID,VicgridX,VicgridY,Boardings,Alightings
5,Malvern to Melbourne University,Down,25-Commercial Rd/St Kilda Rd (Melbourne City),0027,1025,19573,2498119.323,2406280.657,150.8630123,6.705022812
5,Melbourne University to Malvern,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,79.14125848,36.27307534
5,Melbourne University to Malvern,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,16.48776174,23.08286715
5,Melbourne University to Malvern,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,69.24859715,75.84370255
55,Domain Interchange to West Coburg,Down,23-Macarthur Rd/Royal Park (Parkville),0027,2253,18544,2495563.429,2412554.254,,15.71833253
55,Domain Interchange to West Coburg,Down,23-Macarthur Rd/Royal Park (Parkville),0027,2253,18544,2495563.429,2412554.254,9.430999517,3.143666506
55,Domain Interchange to West Coburg,Down,23-Macarthur Rd/Royal Park (Parkville),0027,2253,18544,2495563.429,2412554.254,3.143666506,9.430999756
55,West Coburg to Domain Interchange,Up,16-Gatehouse St/Flemington Rd (Parkville),0027,3175,19254,2495689.424,2411618.373,32.64576912,22.85203838
55,West Coburg to Domain Interchange,Up,16-Gatehouse St/Flemington Rd (Parkville),0027,3175,19254,2495689.424,2411618.373,26.1166153,
55,West Coburg to Domain Interchange,Up,16-Gatehouse St/Flemington Rd (Parkville),0027,3175,19254,2495689.424,2411618.373,75.08526897,6.529153824
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,28-Smithfield Rd/Racecourse Rd (Flemington),0027,2328,18528,2493423.953,2412580.596,3.513954163,14.05581665
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,28-Smithfield Rd/Racecourse Rd (Flemington),0027,2328,18528,2493423.953,2412580.596,17.56977081,73.79303741
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,28-Smithfield Rd/Racecourse Rd (Flemington),0027,2328,18528,2493423.953,2412580.596,21.08372498,63.25117493
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,20-Melrose St/Flemington Rd (North Melbourne),0027,1281,17959,2495024.541,2412284.588,20.85701752,253.7603798
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,20-Melrose St/Flemington Rd (North Melbourne),0027,1281,17959,2495024.541,2412284.588,90.38040924,208.5701752
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,20-Melrose St/Flemington Rd (North Melbourne),0027,1281,17959,2495024.541,2412284.588,38.23786545,86.90423965
59,Airport West to City(Elizabeth/Flinders st),Up,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),0027,1292,19268,2493500.958,2414482.729,66.76512909,
59,Airport West to City(Elizabeth/Flinders st),Up,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),0027,1292,19268,2493500.958,2414482.729,63.25117493,7.027908325
59,Airport West to City(Elizabeth/Flinders st),Up,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),0027,1292,19268,2493500.958,2414482.729,31.62558746,7.027908325
59,City (Elizabeth/Flinders St) to Airport West,Down,32-Ascot Vale Rd/Mt Alexander Rd (Moonee Ponds),0027,2293,19607,2493388.733,2414800.836,,27.80935669
59,City (Elizabeth/Flinders St) to Airport West,Down,32-Ascot Vale Rd/Mt Alexander Rd (Moonee Ponds),0027,2293,19607,2493388.733,2414800.836,,149.4752922
59,City (Elizabeth/Flinders St) to Airport West,Down,32-Ascot Vale Rd/Mt Alexander Rd (Moonee Ponds),0027,2293,19607,2493388.733,2414800.836,10.42850876,55.61871338
6,Glen Iris to Melbourne University,Down,27-Lorne St/St Kilda Rd (Melbourne City),0027,1027,19571,2498287.727,2405682.241,65.18639708,101.0389147
6,Glen Iris to Melbourne University,Down,27-Lorne St/St Kilda Rd (Melbourne City),0027,1027,19571,2498287.727,2405682.241,120.5948329,71.70503616
6,Glen Iris to Melbourne University,Down,27-Lorne St/St Kilda Rd (Melbourne City),0027,1027,19571,2498287.727,2405682.241,306.3760638,45.63047743
6,Melbourne University to Glen Iris,Up,30-Porter St/High St (Prahran),0027,2152,14614,2499058.515,2405518.987,32.59319782,16.29659891
6,Melbourne University to Glen Iris,Up,30-Porter St/High St (Prahran),0027,2152,14614,2499058.515,2405518.987,13.03727913,39.11183739
6,Melbourne University to Glen Iris,Up,30-Porter St/High St (Prahran),0027,2152,14614,2499058.515,2405518.987,45.63047743,159.7066708
64,East Brighton to Melbourne University,Down,40-Wattletree Rd/Dandenong Rd (Armadale),0027,1110,18441,2501364.794,2404445.441,35.12154865,24.58508396
64,East Brighton to Melbourne University,Down,40-Wattletree Rd/Dandenong Rd (Armadale),0027,1110,18441,2501364.794,2404445.441,31.60939336,10.53646445
64,East Brighton to Melbourne University,Down,40-Wattletree Rd/Dandenong Rd (Armadale),0027,1110,18441,2501364.794,2404445.441,3.512154818,3.512154818
64,Melbourne University to East Brighton,Up,32-Chapel St/Dandenong Rd (Windsor),0027,2102,19034,2499338.165,2404812.79,6.563699245,36.10034585
64,Melbourne University to East Brighton,Up,32-Chapel St/Dandenong Rd (Windsor),0027,2102,19034,2499338.165,2404812.79,55.7914443,59.07329392
64,Melbourne University to East Brighton,Up,32-Chapel St/Dandenong Rd (Windsor),0027,2102,19034,2499338.165,2404812.79,157.5287845,88.60994339
67,Carnegie to Melbourne University,Down,42-Hotham St/Brighton Rd (St Kilda East),0027,1042,18370,2499678.033,2402025.964,23.89755678,3.982925892
67,Carnegie to Melbourne University,Down,42-Hotham St/Brighton Rd (St Kilda East),0027,1042,18370,2499678.033,2402025.964,39.82925844,3.982925892
67,Carnegie to Melbourne University,Down,42-Hotham St/Brighton Rd (St Kilda East),0027,1042,18370,2499678.033,2402025.964,23.89755535,11.94877768
67,Melbourne University to Carnegie,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,7.657649517,42.11707211
67,Melbourne University to Carnegie,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,22.97294855,42.11707234
67,Melbourne University to Carnegie,Up,30-St Kilda Junction/St Kilda Rd (St Kilda),0027,2030,19566,2498444.486,2405114.896,49.77472162,68.91884494
70,Waterfront City Docklands to Wattle Park,Down,15-Stawell St/Swan St (Richmond),0027,2768,19459,2500845.393,2408236.439,9.576092005,12.76812267
70,Waterfront City Docklands to Wattle Park,Down,15-Stawell St/Swan St (Richmond),0027,2768,19459,2500845.393,2408236.439,12.76812267,25.53624511
70,Waterfront City Docklands to Wattle Park,Down,15-Stawell St/Swan St (Richmond),0027,2768,19459,2500845.393,2408236.439,6.384061337,70.22467446
70,Wattle Park to Waterfront City Docklands,Up,33-Berkeley St/Riversdale Rd (Hawthorn),0027,1933,19303,2503280.059,2407985.451,34.33851075,
70,Wattle Park to Waterfront City Docklands,Up,33-Berkeley St/Riversdale Rd (Hawthorn),0027,1933,19303,2503280.059,2407985.451,13.73540401,13.73540401
70,Wattle Park to Waterfront City Docklands,Up,33-Berkeley St/Riversdale Rd (Hawthorn),0027,1933,19303,2503280.059,2407985.451,10.30155301,3.433851004
72,Camberwell to Melbourne University,Down,44-Plant St/Malvern Rd (Malvern),0027,1644,19062,2502894.482,2405441.736,23.37598133,
72,Camberwell to Melbourne University,Down,44-Plant St/Malvern Rd (Malvern),0027,1644,19062,2502894.482,2405441.736,10.01827741,
72,Camberwell to Melbourne University,Down,44-Plant St/Malvern Rd (Malvern),0027,1644,19062,2502894.482,2405441.736,13.35770321,6.678851604
72,Melbourne University to Camberwell,Up,30-Prahran Market/Commercial Rd (South Yarra),0027,2630,18933,2499322.312,2406057.087,,20.72747111
72,Melbourne University to Camberwell,Up,30-Prahran Market/Commercial Rd (South Yarra),0027,2630,18933,2499322.312,2406057.087,34.54578638,210.7292924
72,Melbourne University to Camberwell,Up,30-Prahran Market/Commercial Rd (South Yarra),0027,2630,18933,2499322.312,2406057.087,24.18204927,141.6377201
75,City(La Trobe/Spencer St) to Vermont South,Down,23-Hawthorn Bridge/Church St (Hawthorn),0027,2923,22560,2501468.286,2409024.143,43.62069702,
75,City(La Trobe/Spencer St) to Vermont South,Down,23-Hawthorn Bridge/Church St (Hawthorn),0027,2923,22560,2501468.286,2409024.143,56.08375406,37.38916922
75,City(La Trobe/Spencer St) to Vermont South,Down,23-Hawthorn Bridge/Church St (Hawthorn),0027,2923,22560,2501468.286,2409024.143,71.66257524,62.31528282
